,date,bitcoin_unscaled,bitcoin_monthly,isPartial,scale,bitcoin
1637,2019-06-26,100,20.0,,0.2,20.0
1638,2019-06-27,88,20.0,,0.2,17.6
1639,2019-06-28,66,20.0,,0.2,13.200000000000001
1640,2019-06-29,49,20.0,,0.2,9.8
1641,2019-06-30,43,20.0,,0.2,8.6
1642,2019-07-01,99,18.0,False,0.18,17.82
1643,2019-07-02,100,18.0,,0.18,18.0
1644,2019-07-03,88,18.0,,0.18,15.84
1645,2019-07-04,93,18.0,,0.18,16.74
1646,2019-07-05,81,18.0,,0.18,14.58
1647,2019-07-06,63,18.0,,0.18,11.34
1648,2019-07-07,64,18.0,,0.18,11.52
1649,2019-07-08,78,18.0,,0.18,14.04
1650,2019-07-09,95,18.0,,0.18,17.099999999999998
1651,2019-07-10,98,18.0,,0.18,17.64
1652,2019-07-11,89,18.0,,0.18,16.02
1653,2019-07-12,86,18.0,,0.18,15.479999999999999
1654,2019-07-13,68,18.0,,0.18,12.24
1655,2019-07-14,74,18.0,,0.18,13.32
1656,2019-07-15,92,18.0,,0.18,16.56
1657,2019-07-16,95,18.0,,0.18,17.099999999999998
1658,2019-07-17,94,18.0,,0.18,16.919999999999998
1659,2019-07-18,87,18.0,,0.18,15.66
1660,2019-07-19,74,18.0,,0.18,13.32
1661,2019-07-20,62,18.0,,0.18,11.16
1662,2019-07-21,57,18.0,,0.18,10.26
1663,2019-07-22,67,18.0,,0.18,12.059999999999999
1664,2019-07-23,73,18.0,,0.18,13.139999999999999
1665,2019-07-24,74,18.0,,0.18,13.32
1666,2019-07-25,70,18.0,,0.18,12.6
1667,2019-07-26,58,18.0,,0.18,10.44
1668,2019-07-27,61,18.0,,0.18,10.98
1669,2019-07-28,57,18.0,,0.18,10.26
1670,2019-07-29,62,18.0,,0.18,11.16
1671,2019-07-30,63,18.0,,0.18,11.34
1672,2019-07-31,61,18.0,,0.18,10.98
1673,2019-08-01,69,15.0,False,0.15,10.35
1674,2019-08-02,72,15.0,,0.15,10.799999999999999
1675,2019-08-03,61,15.0,,0.15,9.15
1676,2019-08-04,60,15.0,,0.15,9.0
1677,2019-08-05,94,15.0,,0.15,14.1
1678,2019-08-06,100,15.0,,0.15,15.0
1679,2019-08-07,89,15.0,,0.15,13.35
1680,2019-08-08,83,15.0,,0.15,12.45
1681,2019-08-09,72,15.0,,0.15,10.799999999999999
1682,2019-08-10,62,15.0,,0.15,9.299999999999999
1683,2019-08-11,59,15.0,,0.15,8.85
1684,2019-08-12,71,15.0,,0.15,10.65
1685,2019-08-13,70,15.0,,0.15,10.5
1686,2019-08-14,80,15.0,,0.15,12.0
1687,2019-08-15,85,15.0,,0.15,12.75
1688,2019-08-16,72,15.0,,0.15,10.799999999999999
1689,2019-08-17,58,15.0,,0.15,8.7
1690,2019-08-18,56,15.0,,0.15,8.4
1691,2019-08-19,70,15.0,,0.15,10.5
1692,2019-08-20,68,15.0,,0.15,10.2
1693,2019-08-21,72,15.0,,0.15,10.799999999999999
1694,2019-08-22,69,15.0,,0.15,10.35
1695,2019-08-23,62,15.0,,0.15,9.299999999999999
1696,2019-08-24,53,15.0,,0.15,7.949999999999999
1697,2019-08-25,51,15.0,,0.15,7.6499999999999995
1698,2019-08-26,58,15.0,,0.15,8.7
1699,2019-08-27,62,15.0,,0.15,9.299999999999999
1700,2019-08-28,62,15.0,,0.15,9.299999999999999
1701,2019-08-29,72,15.0,,0.15,10.799999999999999
1702,2019-08-30,59,15.0,,0.15,8.85
1703,2019-08-31,51,15.0,,0.15,7.6499999999999995
1704,2019-09-01,55,13.0,False,0.13,7.15
1705,2019-09-02,65,13.0,,0.13,8.450000000000001
1706,2019-09-03,76,13.0,,0.13,9.88
1707,2019-09-04,63,13.0,,0.13,8.19
1708,2019-09-05,64,13.0,,0.13,8.32
1709,2019-09-06,66,13.0,,0.13,8.58
1710,2019-09-07,55,13.0,,0.13,7.15
1711,2019-09-08,55,13.0,,0.13,7.15
1712,2019-09-09,59,13.0,,0.13,7.67
1713,2019-09-10,59,13.0,,0.13,7.67
1714,2019-09-11,65,13.0,,0.13,8.450000000000001
1715,2019-09-12,64,13.0,,0.13,8.32
1716,2019-09-13,55,13.0,,0.13,7.15
1717,2019-09-14,49,13.0,,0.13,6.37
1718,2019-09-15,50,13.0,,0.13,6.5
1719,2019-09-16,53,13.0,,0.13,6.890000000000001
1720,2019-09-17,55,13.0,,0.13,7.15
1721,2019-09-18,51,13.0,,0.13,6.63
1722,2019-09-19,60,13.0,,0.13,7.800000000000001
1723,2019-09-20,53,13.0,,0.13,6.890000000000001
1724,2019-09-21,50,13.0,,0.13,6.5
1725,2019-09-22,49,13.0,,0.13,6.37
1726,2019-09-23,61,13.0,,0.13,7.930000000000001
1727,2019-09-24,85,13.0,,0.13,11.05
1728,2019-09-25,100,13.0,,0.13,13.0
1729,2019-09-26,92,13.0,,0.13,11.96
1730,2019-09-27,79,13.0,,0.13,10.27
1731,2019-09-28,56,13.0,,0.13,7.28
1732,2019-09-29,56,13.0,,0.13,7.28
1733,2019-09-30,70,13.0,,0.13,9.1
1734,2019-10-01,60,12.0,False,0.12,7.199999999999999
1735,2019-10-02,59,12.0,,0.12,7.08
1736,2019-10-03,59,12.0,,0.12,7.08
1737,2019-10-04,51,12.0,,0.12,6.12
1738,2019-10-05,53,12.0,,0.12,6.359999999999999
1739,2019-10-06,51,12.0,,0.12,6.12
1740,2019-10-07,54,12.0,,0.12,6.4799999999999995
1741,2019-10-08,57,12.0,,0.12,6.84
1742,2019-10-09,60,12.0,,0.12,7.199999999999999
1743,2019-10-10,56,12.0,,0.12,6.72
1744,2019-10-11,53,12.0,,0.12,6.359999999999999
1745,2019-10-12,41,12.0,,0.12,4.92
1746,2019-10-13,47,12.0,,0.12,5.64
1747,2019-10-14,50,12.0,,0.12,6.0
1748,2019-10-15,53,12.0,,0.12,6.359999999999999
1749,2019-10-16,54,12.0,,0.12,6.4799999999999995
1750,2019-10-17,49,12.0,,0.12,5.88
1751,2019-10-18,47,12.0,,0.12,5.64
1752,2019-10-19,47,12.0,,0.12,5.64
1753,2019-10-20,47,12.0,,0.12,5.64
1754,2019-10-21,52,12.0,,0.12,6.24
1755,2019-10-22,49,12.0,,0.12,5.88
1756,2019-10-23,70,12.0,,0.12,8.4
1757,2019-10-24,61,12.0,,0.12,7.319999999999999
1758,2019-10-25,68,12.0,,0.12,8.16
1759,2019-10-26,100,12.0,,0.12,12.0
1760,2019-10-27,67,12.0,,0.12,8.04
1761,2019-10-28,76,12.0,,0.12,9.12
1762,2019-10-29,71,12.0,,0.12,8.52
1763,2019-10-30,60,12.0,,0.12,7.199999999999999
1764,2019-10-31,56,12.0,,0.12,6.72
1765,2019-11-01,63,11.0,False,0.11,6.93
1766,2019-11-02,65,11.0,,0.11,7.15
1767,2019-11-03,68,11.0,,0.11,7.48
1768,2019-11-04,73,11.0,,0.11,8.03
1769,2019-11-05,73,11.0,,0.11,8.03
1770,2019-11-06,70,11.0,,0.11,7.7
1771,2019-11-07,69,11.0,,0.11,7.59
1772,2019-11-08,67,11.0,,0.11,7.37
1773,2019-11-09,58,11.0,,0.11,6.38
1774,2019-11-10,62,11.0,,0.11,6.82
1775,2019-11-11,70,11.0,,0.11,7.7
1776,2019-11-12,64,11.0,,0.11,7.04
1777,2019-11-13,63,11.0,,0.11,6.93
1778,2019-11-14,62,11.0,,0.11,6.82
1779,2019-11-15,66,11.0,,0.11,7.26
1780,2019-11-16,59,11.0,,0.11,6.49
1781,2019-11-17,62,11.0,,0.11,6.82
1782,2019-11-18,67,11.0,,0.11,7.37
1783,2019-11-19,70,11.0,,0.11,7.7
1784,2019-11-20,66,11.0,,0.11,7.26
1785,2019-11-21,80,11.0,,0.11,8.8
1786,2019-11-22,99,11.0,,0.11,10.89
1787,2019-11-23,72,11.0,,0.11,7.92
1788,2019-11-24,68,11.0,,0.11,7.48
1789,2019-11-25,100,11.0,,0.11,11.0
1790,2019-11-26,88,11.0,,0.11,9.68
1791,2019-11-27,82,11.0,,0.11,9.02
1792,2019-11-28,72,11.0,,0.11,7.92
1793,2019-11-29,67,11.0,,0.11,7.37
1794,2019-11-30,64,11.0,,0.11,7.04
1795,2019-12-01,80,10.0,False,0.1,8.0
1796,2019-12-02,87,10.0,,0.1,8.700000000000001
1797,2019-12-03,79,10.0,,0.1,7.9
1798,2019-12-04,82,10.0,,0.1,8.200000000000001
1799,2019-12-05,79,10.0,,0.1,7.9
1800,2019-12-06,74,10.0,,0.1,7.4
1801,2019-12-07,73,10.0,,0.1,7.300000000000001
1802,2019-12-08,66,10.0,,0.1,6.6000000000000005
1803,2019-12-09,74,10.0,,0.1,7.4
1804,2019-12-10,75,10.0,,0.1,7.5
1805,2019-12-11,78,10.0,,0.1,7.800000000000001
1806,2019-12-12,83,10.0,,0.1,8.3
1807,2019-12-13,78,10.0,,0.1,7.800000000000001
1808,2019-12-14,78,10.0,,0.1,7.800000000000001
1809,2019-12-15,72,10.0,,0.1,7.2
1810,2019-12-16,78,10.0,,0.1,7.800000000000001
1811,2019-12-17,95,10.0,,0.1,9.5
1812,2019-12-18,100,10.0,,0.1,10.0
1813,2019-12-19,96,10.0,,0.1,9.600000000000001
1814,2019-12-20,80,10.0,,0.1,8.0
1815,2019-12-21,82,10.0,,0.1,8.200000000000001
1816,2019-12-22,76,10.0,,0.1,7.6000000000000005
1817,2019-12-23,85,10.0,,0.1,8.5
1818,2019-12-24,77,10.0,,0.1,7.7
1819,2019-12-25,75,10.0,,0.1,7.5
1820,2019-12-26,78,10.0,,0.1,7.800000000000001
1821,2019-12-27,80,10.0,,0.1,8.0
1822,2019-12-28,79,10.0,,0.1,7.9
1823,2019-12-29,77,10.0,,0.1,7.7
1824,2019-12-30,76,10.0,,0.1,7.6000000000000005
1825,2019-12-31,77,10.0,,0.1,7.7
1826,2020-01-01,63,12.0,False,0.12,7.56
1827,2020-01-02,66,12.0,,0.12,7.92
1828,2020-01-03,71,12.0,,0.12,8.52
1829,2020-01-04,66,12.0,,0.12,7.92
1830,2020-01-05,67,12.0,,0.12,8.04
1831,2020-01-06,69,12.0,,0.12,8.28
1832,2020-01-07,94,12.0,,0.12,11.28
1833,2020-01-08,100,12.0,,0.12,12.0
1834,2020-01-09,78,12.0,,0.12,9.36
1835,2020-01-10,76,12.0,,0.12,9.12
1836,2020-01-11,68,12.0,,0.12,8.16
1837,2020-01-12,64,12.0,,0.12,7.68
1838,2020-01-13,66,12.0,,0.12,7.92
1839,2020-01-14,96,12.0,,0.12,11.52
1840,2020-01-15,97,12.0,,0.12,11.639999999999999
1841,2020-01-16,79,12.0,,0.12,9.48
1842,2020-01-17,80,12.0,,0.12,9.6
1843,2020-01-18,73,12.0,,0.12,8.76
1844,2020-01-19,74,12.0,,0.12,8.879999999999999
1845,2020-01-20,70,12.0,,0.12,8.4
1846,2020-01-21,74,12.0,,0.12,8.879999999999999
1847,2020-01-22,70,12.0,,0.12,8.4
1848,2020-01-23,68,12.0,,0.12,8.16
1849,2020-01-24,67,12.0,,0.12,8.04
1850,2020-01-25,60,12.0,,0.12,7.199999999999999
1851,2020-01-26,59,12.0,,0.12,7.08
1852,2020-01-27,73,12.0,,0.12,8.76
1853,2020-01-28,84,12.0,,0.12,10.08
1854,2020-01-29,89,12.0,,0.12,10.68
1855,2020-01-30,91,12.0,,0.12,10.92
1856,2020-01-31,81,12.0,,0.12,9.719999999999999
1857,2020-02-01,64,14.0,False,0.14,8.96
1858,2020-02-02,64,14.0,,0.14,8.96
1859,2020-02-03,64,14.0,,0.14,8.96
1860,2020-02-04,68,14.0,,0.14,9.520000000000001
1861,2020-02-05,75,14.0,,0.14,10.500000000000002
1862,2020-02-06,84,14.0,,0.14,11.760000000000002
1863,2020-02-07,73,14.0,,0.14,10.22
1864,2020-02-08,70,14.0,,0.14,9.8
1865,2020-02-09,100,14.0,,0.14,14.000000000000002
1866,2020-02-10,88,14.0,,0.14,12.32
1867,2020-02-11,92,14.0,,0.14,12.88
1868,2020-02-12,98,14.0,,0.14,13.72
1869,2020-02-13,92,14.0,,0.14,12.88
1870,2020-02-14,77,14.0,,0.14,10.780000000000001
1871,2020-02-15,81,14.0,,0.14,11.340000000000002
1872,2020-02-16,69,14.0,,0.14,9.66
1873,2020-02-17,81,14.0,,0.14,11.340000000000002
1874,2020-02-18,79,14.0,,0.14,11.06
1875,2020-02-19,84,14.0,,0.14,11.760000000000002
1876,2020-02-20,77,14.0,,0.14,10.780000000000001
1877,2020-02-21,72,14.0,,0.14,10.080000000000002
1878,2020-02-22,62,14.0,,0.14,8.680000000000001
1879,2020-02-23,63,14.0,,0.14,8.82
1880,2020-02-24,78,14.0,,0.14,10.920000000000002
1881,2020-02-25,75,14.0,,0.14,10.500000000000002
1882,2020-02-26,88,14.0,,0.14,12.32
1883,2020-02-27,84,14.0,,0.14,11.760000000000002
1884,2020-02-28,89,14.0,,0.14,12.46
1885,2020-02-29,69,14.0,,0.14,9.66
1886,2020-03-01,27,20.0,False,0.2,5.4
1887,2020-03-02,31,20.0,,0.2,6.2
1888,2020-03-03,28,20.0,,0.2,5.6000000000000005
1889,2020-03-04,29,20.0,,0.2,5.800000000000001
1890,2020-03-05,32,20.0,,0.2,6.4
1891,2020-03-06,31,20.0,,0.2,6.2
1892,2020-03-07,24,20.0,,0.2,4.800000000000001
1893,2020-03-08,28,20.0,,0.2,5.6000000000000005
1894,2020-03-09,52,20.0,,0.2,10.4
1895,2020-03-10,41,20.0,,0.2,8.200000000000001
1896,2020-03-11,35,20.0,,0.2,7.0
1897,2020-03-12,71,20.0,,0.2,14.200000000000001
1898,2020-03-13,100,20.0,,0.2,20.0
1899,2020-03-14,64,20.0,,0.2,12.8
1900,2020-03-15,55,20.0,,0.2,11.0
1901,2020-03-16,70,20.0,,0.2,14.0
1902,2020-03-17,59,20.0,,0.2,11.8
1903,2020-03-18,54,20.0,,0.2,10.8
1904,2020-03-19,60,20.0,,0.2,12.0
1905,2020-03-20,56,20.0,,0.2,11.200000000000001
1906,2020-03-21,51,20.0,,0.2,10.200000000000001
1907,2020-03-22,43,20.0,,0.2,8.6
1908,2020-03-23,48,20.0,,0.2,9.600000000000001
1909,2020-03-24,48,20.0,,0.2,9.600000000000001
1910,2020-03-25,43,20.0,,0.2,8.6
1911,2020-03-26,40,20.0,,0.2,8.0
1912,2020-03-27,40,20.0,,0.2,8.0
1913,2020-03-28,40,20.0,,0.2,8.0
1914,2020-03-29,38,20.0,,0.2,7.6000000000000005
1915,2020-03-30,39,20.0,,0.2,7.800000000000001
1916,2020-03-31,36,20.0,,0.2,7.2
1917,2020-04-01,53,16.0,False,0.16,8.48
1918,2020-04-02,66,16.0,,0.16,10.56
1919,2020-04-03,57,16.0,,0.16,9.120000000000001
1920,2020-04-04,55,16.0,,0.16,8.8
1921,2020-04-05,50,16.0,,0.16,8.0
1922,2020-04-06,65,16.0,,0.16,10.4
1923,2020-04-07,64,16.0,,0.16,10.24
1924,2020-04-08,57,16.0,,0.16,9.120000000000001
1925,2020-04-09,56,16.0,,0.16,8.96
1926,2020-04-10,58,16.0,,0.16,9.28
1927,2020-04-11,57,16.0,,0.16,9.120000000000001
1928,2020-04-12,54,16.0,,0.16,8.64
1929,2020-04-13,60,16.0,,0.16,9.6
1930,2020-04-14,56,16.0,,0.16,8.96
1931,2020-04-15,55,16.0,,0.16,8.8
1932,2020-04-16,60,16.0,,0.16,9.6
1933,2020-04-17,54,16.0,,0.16,8.64
1934,2020-04-18,56,16.0,,0.16,8.96
1935,2020-04-19,54,16.0,,0.16,8.64
1936,2020-04-20,55,16.0,,0.16,8.8
1937,2020-04-21,54,16.0,,0.16,8.64
1938,2020-04-22,52,16.0,,0.16,8.32
1939,2020-04-23,58,16.0,,0.16,9.28
1940,2020-04-24,61,16.0,,0.16,9.76
1941,2020-04-25,56,16.0,,0.16,8.96
1942,2020-04-26,58,16.0,,0.16,9.28
1943,2020-04-27,60,16.0,,0.16,9.6
